3640.0  0.659379877796  10
3650.0  0.638200231884  10
3660.0  0.638322181721  10
3670.0  0.644368930082  10
3680.0  0.709747726864  10
3690.0  0.818815869839  10
3700.0  0.751990685322  10
3710.0  0.630541113839  10
3720.0  0.685623608584  10
3730.0  0.585926836338  10
3740.0  0.540263589298  10
3750.0  0.554816425495  10
3760.0  0.573823913478  10
3770.0  0.720643014141  10
3780.0  0.712458714137  10
3790.0  0.653863795852  10
3800.0  0.766083907263  10
3810.0  0.655924973392  10
3820.0  0.572784777193  10
3830.0  0.768190587748  10
3840.0  0.790453718925  10
3850.0  0.79297261719  10
3860.0  0.779007713863  10
3870.0  0.634899579261  10
3880.0  0.564442381192  10
3890.0  0.77598722521  10
3900.0  0.820204018111  10
3910.0  0.851606726854  10
3920.0  0.696855101182  10
3930.0  0.691124647596  10
3940.0  0.939049344726  10
3950.0  1.01904663145  10
3960.0  0.708966886209  10
3970.0  0.844336661307  10
3980.0  1.11852968401  10
3990.0  1.00170196432  10
4000.0  1.09696634943  10
4010.0  1.22537722926  10
4020.0  1.27418466339  10
4030.0  1.2352698786  10
4040.0  1.24254015354  10
4050.0  1.24716298896  10
4060.0  1.23482374913  10
4070.0  1.20759195053  10
4080.0  1.24043332553  10
4090.0  1.29086411356  10
4100.0  1.23299750904  10
4110.0  1.25881896571  10
4120.0  1.27490611224  10
4130.0  1.30071451805  10
4140.0  1.29149204415  10
4150.0  1.27834476219  10
4160.0  1.26431590023  10
4170.0  1.24225362301  10
4180.0  1.20914780592  10
4190.0  1.20273819731  10
4200.0  1.17138625413  10
4210.0  1.1814314944  10
4220.0  1.16205809564  10
4230.0  1.10163504078  10
4240.0  1.1136385242  10
4250.0  1.11749300218  10
4260.0  1.08212632739  10
4270.0  1.05717274079  10
4280.0  1.02937549276  10
4290.0  0.929593233292  10
4300.0  0.844260896984  10
4310.0  0.857737081331  10
4320.0  1.06945219729  10
4330.0  1.03378745708  10
4340.0  0.956045654404  10
4350.0  1.04454630042  10
4360.0  1.10559937222  10
4370.0  1.06941900487  10
4380.0  0.991685578303  10
4390.0  0.989866341886  10
4400.0  1.03236662703  10
4410.0  1.05966264743  10
4420.0  1.08658310021  10
4430.0  1.07852651256  10
4440.0  1.08911867645  10
4450.0  1.05923937279  10
4460.0  1.02575521872  10
4470.0  1.09373227355  10
4480.0  1.08374845854  10
4490.0  1.09526205187  10
4500.0  1.12997253055  10
4510.0  1.13512395117  10
4520.0  1.0790086107  10
4530.0  1.02304180545  10
4540.0  1.07522858406  10
4550.0  1.05389328073  10
4560.0  1.11006916315  10
4570.0  1.12011972008  10
4580.0  1.08874601035  10
4590.0  1.08845139064  10
4600.0  1.10276906447  10
4610.0  1.13858024086  10
4620.0  1.14066438679  10
4630.0  1.15018882912  10
4640.0  1.12139945632  10
4650.0  1.11667020371  10
4660.0  1.12326746943  10
4670.0  1.10090559162  10
4680.0  1.10855841366  10
4690.0  1.11799490576  10
4700.0  1.07613848985  10
4710.0  1.09963951132  10
4720.0  1.13855560469  10
4730.0  1.11019846812  10
4740.0  1.12724199347  10
4750.0  1.12184631495  10
4760.0  1.09755315253  10
4770.0  1.12586415261  10
4780.0  1.13995688477  10
4790.0  1.13435264851  10
4800.0  1.14016918048  10
4810.0  1.15179887445  10
4820.0  1.1430774916  10
4830.0  1.12471979004  10
4840.0  1.10882466972  10
4850.0  1.05071731058  10
4860.0  0.907053895924  10
4870.0  1.00953259872  10
4880.0  1.05800842418  10
4890.0  1.07026400228  10
4900.0  1.10750439331  10
4910.0  1.07317895036  10
4920.0  1.04142935542  10
4930.0  1.09060632772  10
4940.0  1.09167361515  10
4950.0  1.10449040269  10
4960.0  1.0916855694  10
4970.0  1.09353539526  10
4980.0  1.05166483735  10
4990.0  1.07120842088  10
5000.0  1.04877614918  10
5010.0  1.01619422411  10
5020.0  1.02342681544  10
5030.0  1.04468369816  10
5040.0  1.01431068836  10
5050.0  1.0570226157  10
5060.0  1.0913772011  10
5070.0  1.0386849655  10
5080.0  1.01842409843  10
5090.0  1.04508811189  10
5100.0  1.0139062623  10
5110.0  1.02844512603  10
5120.0  1.02242858685  10
5130.0  0.978934224869  10
5140.0  0.956353934015  10
5150.0  0.963703238714  10
5160.0  0.921533576982  10
5170.0  0.822137227413  10
5180.0  0.873974786428  10
5190.0  0.899087633487  10
5200.0  0.936142023112  10
5210.0  0.942758637853  10
5220.0  0.951580052135  10
5230.0  0.948936003273  10
5240.0  1.00021612283  10
5250.0  1.00512829789  10
5260.0  0.961548984129  10
5270.0  0.934462828304  10
